"Type","Ref","LocalPath","SourceFile"
"MISSING_DIR_INDEX","./contact/","C:\Users\adyap\Desktop\AntrixStatic\sample-page\contact\index.html","C:\Users\adyap\Desktop\AntrixStatic\sample-page\index.html"
"MISSING_ASSET",".//fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./wp-json/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\wp-json\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_ASSET","./wp-json/wp/v2/pages/246","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\wp-json\wp\v2\pages\246","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_ASSET","./xmlrpc.php?rsd","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\xmlrpc.php","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./satcom-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\satcom-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fsatcom-services%2F","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fsatcom-services%2F&amp;format=xml","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./about/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\about\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./about-antrix/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\about-antrix\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./leadership/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\leadership\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./key-functionaries/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\key-functionaries\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./financials/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\financials\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./iso-9001/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\iso-9001\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./vigilance/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\vigilance\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./satcom-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\satcom-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./launch-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\launch-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./remote-sensing-data-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\remote-sensing-data-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./spacecraft-subsystems-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\spacecraft-subsystems-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./mission-support-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\mission-support-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./navic-services/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\navic-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./corporate-governance/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\corporate-governance\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./internal-complaints-committee/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\internal-complaints-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./csr-committee/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\csr-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./csr-projects/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\csr-projects\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./news/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\news\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./gallery/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\gallery\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./publications/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\publications\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./brochures/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\brochures\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./events/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\events\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./rti/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\rti\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./tenders/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\tenders\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./annual-procurement-plan/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\annual-procurement-plan\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./msme/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\msme\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./antrix-gst/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\antrix-gst\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./career/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\career\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./students-life/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\students-life\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./news1/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\news1\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./events1/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\events1\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./alumni/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\alumni\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./news-details/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\news-details\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./event-details/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\event-details\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./privacy/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\privacy\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./terms-of-service/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\terms-of-service\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./404/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\404\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./starter-page/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\starter-page\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_DIR_INDEX","./contact/","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\contact\index.html","C:\Users\adyap\Desktop\AntrixStatic\satcom-services\index.html"
"MISSING_ASSET",".//fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./wp-json/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\wp-json\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_ASSET","./wp-json/wp/v2/pages/255","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\wp-json\wp\v2\pages\255","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_ASSET","./xmlrpc.php?rsd","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\xmlrpc.php","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./spacecraft-and-subsystems-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\spacecraft-and-subsystems-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fspacecraft-and-subsystems-services%2F","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fspacecraft-and-subsystems-services%2F&amp;format=xml","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./about/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\about\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./about-antrix/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\about-antrix\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./leadership/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\leadership\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./key-functionaries/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\key-functionaries\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./financials/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\financials\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./iso-9001/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\iso-9001\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./vigilance/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\vigilance\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./satcom-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\satcom-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./launch-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\launch-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./remote-sensing-data-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\remote-sensing-data-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./spacecraft-subsystems-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\spacecraft-subsystems-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./mission-support-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\mission-support-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./navic-services/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\navic-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./corporate-governance/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\corporate-governance\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./internal-complaints-committee/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\internal-complaints-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./csr-committee/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\csr-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./csr-projects/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\csr-projects\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./news/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\news\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./gallery/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\gallery\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./publications/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\publications\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./brochures/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\brochures\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./events/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\events\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./rti/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\rti\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./tenders/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\tenders\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./annual-procurement-plan/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\annual-procurement-plan\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./msme/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\msme\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./antrix-gst/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\antrix-gst\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./career/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\career\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./students-life/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\students-life\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./news1/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\news1\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./events1/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\events1\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./alumni/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\alumni\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./news-details/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\news-details\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./event-details/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\event-details\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./privacy/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\privacy\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./terms-of-service/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\terms-of-service\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./404/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\404\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./starter-page/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\starter-page\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_DIR_INDEX","./contact/","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\contact\index.html","C:\Users\adyap\Desktop\AntrixStatic\spacecraft-and-subsystems-services\index.html"
"MISSING_ASSET",".//fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\starter-page\fonts.googleapis.com","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./wp-json/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\wp-json\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_ASSET","./wp-json/wp/v2/pages/90","C:\Users\adyap\Desktop\AntrixStatic\starter-page\wp-json\wp\v2\pages\90","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_ASSET","./xmlrpc.php?rsd","C:\Users\adyap\Desktop\AntrixStatic\starter-page\xmlrpc.php","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./starter-page/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\starter-page\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fstarter-page%2F","C:\Users\adyap\Desktop\AntrixStatic\starter-page\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_ASSET","./wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgithub.com%2FAdyapragnya%2FAntrix%2Fstarter-page%2F&amp;format=xml","C:\Users\adyap\Desktop\AntrixStatic\starter-page\wp-json\oembed\1.0\embed","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./about/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\about\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./about-antrix/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\about-antrix\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./leadership/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\leadership\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./key-functionaries/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\key-functionaries\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./financials/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\financials\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./iso-9001/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\iso-9001\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./vigilance/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\vigilance\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./satcom-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\satcom-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./launch-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\launch-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./remote-sensing-data-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\remote-sensing-data-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./spacecraft-subsystems-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\spacecraft-subsystems-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./mission-support-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\mission-support-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./navic-services/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\navic-services\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./corporate-governance/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\corporate-governance\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./internal-complaints-committee/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\internal-complaints-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./csr-committee/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\csr-committee\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./csr-projects/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\csr-projects\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./news/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\news\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./gallery/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\gallery\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./publications/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\publications\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./brochures/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\brochures\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./events/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\events\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./rti/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\rti\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
"MISSING_DIR_INDEX","./home/","C:\Users\adyap\Desktop\AntrixStatic\starter-page\home\index.html","C:\Users\adyap\Desktop\AntrixStatic\starter-page\index.html"
